R(km) P M(SM) dP dM
0.00000000000000000001 21804356684545146224640.000000 0.000000 -0.00000000000000006381 0.00000000000000000000
0.00000000000000000001 21804356684545146224640.000000 0.000000 -0.00000000000000006870 0.00000000000000000000
0.00000000000000000001 21804356684545146224640.000000 0.000000 -0.00000000000000007397 0.00000000000000000000
0.00000000000000000001 21804356684545146224640.000000 0.000000 -0.00000000000000007964 0.00000000000000000000
0.00000000000000000001 21804356684545146224640.000000 0.000000 -0.00000000000000008575 0.00000000000000000000
0.00000000000000000001 21804356684545146224640.000000 0.000000 -0.00000000000000009232 0.00000000000000000000
0.00000000000000000002 21804356684545146224640.000000 0.000000 -0.00000000000000009940 0.00000000000000000000
0.00000000000000000002 21804356684545146224640.000000 0.000000 -0.00000000000000010702 0.00000000000000000000
0.00000000000000000002 21804356684545146224640.000000 0.000000 -0.00000000000000011523 0.00000000000000000000
0.00000000000000000002 21804356684545146224640.000000 0.000000 -0.00000000000000012406 0.00000000000000000000
0.00000000000000000002 21804356684545146224640.000000 0.000000 -0.00000000000000013357 0.00000000000000000000
0.00000000000000000002 21804356684545146224640.000000 0.000000 -0.00000000000000014381 0.00000000000000000000
0.00000000000000000002 21804356684545146224640.000000 0.000000 -0.00000000000000015484 0.00000000000000000000
0.00000000000000000003 21804356684545146224640.000000 0.000000 -0.00000000000000016671 0.00000000000000000000
0.00000000000000000003 21804356684545146224640.000000 0.000000 -0.00000000000000017949 0.00000000000000000000
0.00000000000000000003 21804356684545146224640.000000 0.000000 -0.00000000000000019325 0.00000000000000000000
0.00000000000000000003 21804356684545146224640.000000 0.000000 -0.00000000000000020807 0.00000000000000000000
0.00000000000000000004 21804356684545146224640.000000 0.000000 -0.00000000000000022402 0.00000000000000000000
0.00000000000000000004 21804356684545146224640.000000 0.000000 -0.00000000000000024119 0.00000000000000000000
0.00000000000000000004 21804356684545146224640.000000 0.000000 -0.00000000000000025968 0.00000000000000000000
0.00000000000000000004 21804356684545146224640.000000 0.000000 -0.00000000000000027959 0.00000000000000000000
0.00000000000000000005 21804356684545146224640.000000 0.000000 -0.00000000000000030103 0.00000000000000000000
0.00000000000000000005 21804356684545146224640.000000 0.000000 -0.00000000000000032411 0.00000000000000000000
0.00000000000000000005 21804356684545146224640.000000 0.000000 -0.00000000000000034895 0.00000000000000000000
0.00000000000000000006 21804356684545146224640.000000 0.000000 -0.00000000000000037571 0.00000000000000000000
0.00000000000000000006 21804356684545146224640.000000 0.000000 -0.00000000000000040451 0.00000000000000000000
0.00000000000000000007 21804356684545146224640.000000 0.000000 -0.00000000000000043552 0.00000000000000000000
0.00000000000000000007 21804356684545146224640.000000 0.000000 -0.00000000000000046891 0.00000000000000000000
0.00000000000000000008 21804356684545146224640.000000 0.000000 -0.00000000000000050486 0.00000000000000000000
0.00000000000000000009 21804356684545146224640.000000 0.000000 -0.00000000000000054357 0.00000000000000000000
0.00000000000000000009 21804356684545146224640.000000 0.000000 -0.00000000000000058524 0.00000000000000000000
0.00000000000000000010 21804356684545146224640.000000 0.000000 -0.00000000000000063011 0.00000000000000000000
0.00000000000000000011 21804356684545146224640.000000 0.000000 -0.00000000000000067842 0.00000000000000000000
0.00000000000000000011 21804356684545146224640.000000 0.000000 -0.00000000000000073043 0.00000000000000000000
0.00000000000000000012 21804356684545146224640.000000 0.000000 -0.00000000000000078643 0.00000000000000000000
0.00000000000000000013 21804356684545146224640.000000 0.000000 -0.00000000000000084673 0.00000000000000000000
0.00000000000000000014 21804356684545146224640.000000 0.000000 -0.00000000000000091164 0.00000000000000000000
0.00000000000000000015 21804356684545146224640.000000 0.000000 -0.00000000000000098153 0.00000000000000000000
0.00000000000000000017 21804356684545146224640.000000 0.000000 -0.00000000000000105679 0.00000000000000000000
0.00000000000000000018 21804356684545146224640.000000 0.000000 -0.00000000000000113781 0.00000000000000000000
0.00000000000000000019 21804356684545146224640.000000 0.000000 -0.00000000000000122504 0.00000000000000000000
0.00000000000000000021 21804356684545146224640.000000 0.000000 -0.00000000000000131896 0.00000000000000000000
0.00000000000000000022 21804356684545146224640.000000 0.000000 -0.00000000000000142008 0.00000000000000000000
0.00000000000000000024 21804356684545146224640.000000 0.000000 -0.00000000000000152895 0.00000000000000000000
0.00000000000000000026 21804356684545146224640.000000 0.000000 -0.00000000000000164617 0.00000000000000000000
0.00000000000000000028 21804356684545146224640.000000 0.000000 -0.00000000000000177238 0.00000000000000000000
0.00000000000000000030 21804356684545146224640.000000 0.000000 -0.00000000000000190826 0.00000000000000000000
0.00000000000000000032 21804356684545146224640.000000 0.000000 -0.00000000000000205456 0.00000000000000000000
0.00000000000000000035 21804356684545146224640.000000 0.000000 -0.00000000000000221207 0.00000000000000000000
0.00000000000000000037 21804356684545146224640.000000 0.000000 -0.00000000000000238167 0.00000000000000000000
0.00000000000000000040 21804356684545146224640.000000 0.000000 -0.00000000000000256426 0.00000000000000000000
0.00000000000000000043 21804356684545146224640.000000 0.000000 -0.00000000000000276085 0.00000000000000000000
0.00000000000000000047 21804356684545146224640.000000 0.000000 -0.00000000000000297252 0.00000000000000000000
0.00000000000000000050 21804356684545146224640.000000 0.000000 -0.00000000000000320041 0.00000000000000000000
0.00000000000000000054 21804356684545146224640.000000 0.000000 -0.00000000000000344578 0.00000000000000000000
0.00000000000000000058 21804356684545146224640.000000 0.000000 -0.00000000000000370995 0.00000000000000000000
0.00000000000000000063 21804356684545146224640.000000 0.000000 -0.00000000000000399438 0.00000000000000000000
0.00000000000000000067 21804356684545146224640.000000 0.000000 -0.00000000000000430062 0.00000000000000000000
0.00000000000000000073 21804356684545146224640.000000 0.000000 -0.00000000000000463033 0.00000000000000000000
0.00000000000000000078 21804356684545146224640.000000 0.000000 -0.00000000000000498533 0.00000000000000000000
0.00000000000000000084 21804356684545146224640.000000 0.000000 -0.00000000000000536754 0.00000000000000000000
0.00000000000000000091 21804356684545146224640.000000 0.000000 -0.00000000000000577905 0.00000000000000000000
0.00000000000000000098 21804356684545146224640.000000 0.000000 -0.00000000000000622211 0.00000000000000000000
0.00000000000000000105 21804356684545146224640.000000 0.000000 -0.00000000000000669913 0.00000000000000000000
0.00000000000000000113 21804356684545146224640.000000 0.000000 -0.00000000000000721274 0.00000000000000000000
0.00000000000000000122 21804356684545146224640.000000 0.000000 -0.00000000000000776571 0.00000000000000000000
0.00000000000000000131 21804356684545146224640.000000 0.000000 -0.00000000000000836108 0.00000000000000000000
0.00000000000000000141 21804356684545146224640.000000 0.000000 -0.00000000000000900210 0.00000000000000000000
0.00000000000000000152 21804356684545146224640.000000 0.000000 -0.00000000000000969226 0.00000000000000000000
0.00000000000000000164 21804356684545146224640.000000 0.000000 -0.00000000000001043533 0.00000000000000000000
0.00000000000000000176 21804356684545146224640.000000 0.000000 -0.00000000000001123538 0.00000000000000000000
0.00000000000000000190 21804356684545146224640.000000 0.000000 -0.00000000000001209675 0.00000000000000000000
0.00000000000000000204 21804356684545146224640.000000 0.000000 -0.00000000000001302417 0.00000000000000000000
0.00000000000000000220 21804356684545146224640.000000 0.000000 -0.00000000000001402269 0.00000000000000000000
0.00000000000000000237 21804356684545146224640.000000 0.000000 -0.00000000000001509777 0.00000000000000000000
0.00000000000000000255 21804356684545146224640.000000 0.000000 -0.00000000000001625526 0.00000000000000000000
0.00000000000000000274 21804356684545146224640.000000 0.000000 -0.00000000000001750150 0.00000000000000000000
0.00000000000000000295 21804356684545146224640.000000 0.000000 -0.00000000000001884328 0.00000000000000000000
0.00000000000000000318 21804356684545146224640.000000 0.000000 -0.00000000000002028793 0.00000000000000000000
0.00000000000000000342 21804356684545146224640.000000 0.000000 -0.00000000000002184334 0.00000000000000000000
0.00000000000000000369 21804356684545146224640.000000 0.000000 -0.00000000000002351799 0.00000000000000000000
0.00000000000000000397 21804356684545146224640.000000 0.000000 -0.00000000000002532104 0.00000000000000000000
0.00000000000000000427 21804356684545146224640.000000 0.000000 -0.00000000000002726232 0.00000000000000000000
0.00000000000000000460 21804356684545146224640.000000 0.000000 -0.00000000000002935243 0.00000000000000000000
0.00000000000000000495 21804356684545146224640.000000 0.000000 -0.00000000000003160278 0.00000000000000000000
0.00000000000000000533 21804356684545146224640.000000 0.000000 -0.00000000000003402566 0.00000000000000000000
0.00000000000000000574 21804356684545146224640.000000 0.000000 -0.00000000000003663430 0.00000000000000000000
0.00000000000000000618 21804356684545146224640.000000 0.000000 -0.00000000000003944293 0.00000000000000000000
